order_id,return_id,return_date,reason,refund_amount,customer_id,order_date,status,total_amount,discount_pct,is_negative_amount,signup_date,country,customer_tier,email,item_id,product_id,quantity,unit_price,category,net_amount,refund_exceeds_order
O0001401,R000010,2022-12-02,wrong_item,1406.69,C00352,2022-02-16,pending,1118.06,15.0,false,2023-12-19,Nigeria,bronze,coxhenry@example.org,I000004110,P0066,9,299.35,electronics,950.3509999999999,true
O0000133,R000134,2023-06-08,arrived_late,1862.98,C00444,2023-04-07,completed,2360.64,0.0,false,2020-01-15,Nigeria,silver,tjimenez@example.com,I000000381,P0321,3,127.69,electronics,2360.64,false
O0000425,R000023,2022-12-27,defective,341.65,C00023,2022-07-11,shipped,646.57,20.0,false,2020-01-13,Senegal,silver,julie69@example.com,I000001261,P0458,3,311.46,toys,517.2560000000001,false
O0000425,R000023,2022-12-27,defective,341.65,C00023,2022-07-11,shipped,646.57,20.0,false,2020-01-13,Senegal,silver,julie69@example.com,I000001260,P0330,1,12.01,home_garden,517.2560000000001,false
O0000949,R000149,2024-01-07,arrived_late,836.77,C00471,2023-08-24,cancelled,1298.71,10.0,false,2018-06-10,Senegal,silver,sue78@example.com,I000002826,P0284,2,235.24,food_drink,1168.8390000000002,false
O0000949,R000149,2024-01-07,arrived_late,836.77,C00471,2023-08-24,cancelled,1298.71,10.0,false,2018-06-10,Senegal,silver,sue78@example.com,I000002824,P0056,8,146.86,beauty,1168.8390000000002,false
O0000949,R000149,2024-01-07,arrived_late,836.77,C00471,2023-08-24,cancelled,1298.71,10.0,false,2018-06-10,Senegal,silver,sue78@example.com,I000002825,P0113,4,207.27,beauty,1168.8390000000002,false
O0000949,R000149,2024-01-07,arrived_late,836.77,C00471,2023-08-24,cancelled,1298.71,10.0,false,2018-06-10,Senegal,silver,sue78@example.com,I000002827,P0480,2,10.18,books,1168.8390000000002,false
O0001928,R000108,2024-01-11,not_as_described,-11.48,C00236,2024-01-01,refunded,-19.32,10.0,true,2023-06-17,Uganda,platinum,tyleraguilar@example.org,I000005721,P0426,2,251.17,books,-17.388,true
O0001928,R000108,2024-01-11,not_as_described,-11.48,C00236,2024-01-01,refunded,-19.32,10.0,true,2023-06-17,Uganda,platinum,tyleraguilar@example.org,I000005722,P0014,7,389.36,books,-17.388,true
O0001928,R000108,2024-01-11,not_as_described,-11.48,C00236,2024-01-01,refunded,-19.32,10.0,true,2023-06-17,Uganda,platinum,tyleraguilar@example.org,I000005725,P0429,9,92.82,electronics,-17.388,true
O0001928,R000108,2024-01-11,not_as_described,-11.48,C00236,2024-01-01,refunded,-19.32,10.0,true,2023-06-17,Uganda,platinum,tyleraguilar@example.org,I000005724,P0026,9,383.24,food_drink,-17.388,true
O0001928,R000108,2024-01-11,not_as_described,-11.48,C00236,2024-01-01,refunded,-19.32,10.0,true,2023-06-17,Uganda,platinum,tyleraguilar@example.org,I000005723,P0417,4,69.2,electronics,-17.388,true
O0000574,R000258,2023-03-16,arrived_late,332.25,C00398,2022-08-01,refunded,541.48,25.0,false,2023-01-19,Rwanda,bronze,cjackson@example.com,I000001694,P0005,7,223.34,food_drink,406.11,false
O0000121,R000123,2022-09-20,wrong_item,85.95,C00066,2023-04-18,pending,414.81,0.0,false,2018-04-24,Rwanda,platinum,harveyrobert@example.net,I000000346,P0299,9,166.22,sports,414.81,false
O0000121,R000123,2022-09-20,wrong_item,85.95,C00066,2023-04-18,pending,414.81,0.0,false,2018-04-24,Rwanda,platinum,harveyrobert@example.net,I000000345,P0051,5,26.23,electronics,414.81,false
O0001300,R000198,2024-06-24,wrong_item,165.39,C00060,2022-07-01,pending,174.23,25.0,false,2023-07-10,Egypt,silver,,I000003822,P0231,4,489.98,electronics,130.67249999999999,true
O0001300,R000198,2024-06-24,wrong_item,165.39,C00060,2022-07-01,pending,174.23,25.0,false,2023-07-10,Egypt,silver,,I000003823,P0203,4,354.8,books,130.67249999999999,true
O0001982,R000203,2022-04-15,arrived_late,1084.89,C00358,2023-09-23,shipped,1273.84,10.0,false,2019-08-28,Senegal,bronze,tarabishop@example.net,I000005917,P0069,6,213.18,,1146.456,false
O0001982,R000203,2022-04-15,arrived_late,1084.89,C00358,2023-09-23,shipped,1273.84,10.0,false,2019-08-28,Senegal,bronze,tarabishop@example.net,I000005915,P0028,6,153.56,clothing,1146.456,false
O0001982,R000203,2022-04-15,arrived_late,1084.89,C00358,2023-09-23,shipped,1273.84,10.0,false,2019-08-28,Senegal,bronze,tarabishop@example.net,I000005916,P0176,6,226.89,toys,1146.456,false
O0001982,R000203,2022-04-15,arrived_late,1084.89,C00358,2023-09-23,shipped,1273.84,10.0,false,2019-08-28,Senegal,bronze,tarabishop@example.net,I000005918,P0363,1,461.59,sports,1146.456,false
O0001982,R000203,2022-04-15,arrived_late,1084.89,C00358,2023-09-23,shipped,1273.84,10.0,false,2019-08-28,Senegal,bronze,tarabishop@example.net,I000005914,P0054,3,135.77,toys,1146.456,false
O0000247,R000152,2023-02-15,arrived_late,930.91,C00318,2023-12-15,cancelled,1193.33,,false,2020-05-07,Uganda,silver,sandersjudy@example.com,I000000706,P0439,9,458.23,beauty,,false
O0001951,R000177,2024-01-21,arrived_late,117.8,C00325,2022-11-06,shipped,258.29,25.0,false,2021-09-21,Senegal,bronze,jeffrey21@example.net,I000005809,P0402,5,175.36,clothing,193.71750000000003,false
O0001951,R000177,2024-01-21,arrived_late,117.8,C00325,2022-11-06,shipped,258.29,25.0,false,2021-09-21,Senegal,bronze,jeffrey21@example.net,I000005811,P0215,8,440.94,sports,193.71750000000003,false
O0001951,R000177,2024-01-21,arrived_late,117.8,C00325,2022-11-06,shipped,258.29,25.0,false,2021-09-21,Senegal,bronze,jeffrey21@example.net,I000005810,P0409,6,57.35,books,193.71750000000003,false
O0001951,R000177,2024-01-21,arrived_late,117.8,C00325,2022-11-06,shipped,258.29,25.0,false,2021-09-21,Senegal,bronze,jeffrey21@example.net,I000005808,P0059,3,498.78,sports,193.71750000000003,false
O0001320,R000130,2023-03-02,not_as_described,629.38,C00263,2023-08-22,cancelled,2179.52,0.0,false,2021-10-01,South Africa,platinum,paulwatson@example.net,I000003870,P0101,2,436.19,electronics,2179.52,false
O0001753,R000191,2022-12-12,not_as_described,604.44,C00163,2022-02-09,refunded,853.92,15.0,false,2019-08-01,Ethiopia,bronze,davisjeffrey@example.net,I000005183,P0122,5,480.21,toys,725.832,false
O0001753,R000191,2022-12-12,not_as_described,604.44,C00163,2022-02-09,refunded,853.92,15.0,false,2019-08-01,Ethiopia,bronze,davisjeffrey@example.net,I000005185,P0432,8,416.33,toys,725.832,false
O0001753,R000191,2022-12-12,not_as_described,604.44,C00163,2022-02-09,refunded,853.92,15.0,false,2019-08-01,Ethiopia,bronze,davisjeffrey@example.net,I000005184,P0357,4,108.89,clothing,725.832,false
O0001753,R000191,2022-12-12,not_as_described,604.44,C00163,2022-02-09,refunded,853.92,15.0,false,2019-08-01,Ethiopia,bronze,davisjeffrey@example.net,I000005186,P0040,7,227.03,home_garden,725.832,false
O_MISSING_00008,R_GHOST_00009,2024-04-26,not_as_described,430.23,,,,,,,,,,,,,,,,,false
O0001161,R000133,2022-05-01,duplicate_order,1211.44,C00218,2023-06-10,pending,1760.3,25.0,false,2021-08-24,Tanzania,silver,jreed@example.net,I000003439,P0436,3,145.06,books,1320.225,false
O0001252,R000205,2022-12-28,not_as_described,2206.85,C00407,2022-02-06,completed,2391.29,0.0,false,2022-01-04,Egypt,silver,raymond43@example.org,I000003682,P0359,6,260.11,beauty,2391.29,false
O0001252,R000205,2022-12-28,not_as_described,2206.85,C00407,2022-02-06,completed,2391.29,0.0,false,2022-01-04,Egypt,silver,raymond43@example.org,I000003680,P0045,3,199.76,home_garden,2391.29,false
O0001252,R000205,2022-12-28,not_as_described,2206.85,C00407,2022-02-06,completed,2391.29,0.0,false,2022-01-04,Egypt,silver,raymond43@example.org,I000003681,P0055,3,126.98,clothing,2391.29,false
O0001252,R000205,2022-12-28,not_as_described,2206.85,C00407,2022-02-06,completed,2391.29,0.0,false,2022-01-04,Egypt,silver,raymond43@example.org,I000003678,P0005,8,47.91,clothing,2391.29,false
O0001252,R000205,2022-12-28,not_as_described,2206.85,C00407,2022-02-06,completed,2391.29,0.0,false,2022-01-04,Egypt,silver,raymond43@example.org,I000003679,P0419,7,471.65,sports,2391.29,false
O0001413,R000236,2023-11-27,duplicate_order,593.21,C00135,2022-12-19,completed,831.06,15.0,false,2021-02-02,Uganda,silver,wmurphy@example.com,I000004142,P0487,7,360.62,clothing,706.401,false
O0001413,R000236,2023-11-27,duplicate_order,593.21,C00135,2022-12-19,completed,831.06,15.0,false,2021-02-02,Uganda,silver,wmurphy@example.com,I000004141,P0250,8,356.6,toys,706.401,false
O0000068,R000183,2024-03-31,duplicate_order,73.07,C00399,2022-06-17,cancelled,117.19,0.0,false,2019-03-29,Ghana,gold,wwilliams@example.net,I000000189,P0385,2,305.62,,117.19,false
O0000068,R000183,2024-03-31,duplicate_order,73.07,C00399,2022-06-17,cancelled,117.19,0.0,false,2019-03-29,Ghana,gold,wwilliams@example.net,I000000190,P0344,8,289.0,books,117.19,false
O0000068,R000183,2024-03-31,duplicate_order,73.07,C00399,2022-06-17,cancelled,117.19,0.0,false,2019-03-29,Ghana,gold,wwilliams@example.net,I000000191,P0351,4,159.51,sports,117.19,false
O0000007,R000175,2023-08-07,defective,281.86,C00422,2022-01-30,pending,1011.17,25.0,false,2018-02-16,Rwanda,silver,nataliedeleon@example.net,I000000014,P0433,1,311.9,beauty,758.3774999999999,false
O0000007,R000175,2023-08-07,defective,281.86,C00422,2022-01-30,pending,1011.17,25.0,false,2018-02-16,Rwanda,silver,nataliedeleon@example.net,I000000015,P0401,6,9.15,,758.3774999999999,false
O0000902,R000025,2023-05-20,arrived_late,852.97,C00473,2024-05-30,refunded,2497.65,0.0,false,2023-06-22,Ghana,platinum,susanramirez@example.com,I000002667,P0397,3,329.89,electronics,2497.65,false
O0000902,R000025,2023-05-20,arrived_late,852.97,C00473,2024-05-30,refunded,2497.65,0.0,false,2023-06-22,Ghana,platinum,susanramirez@example.com,I000002666,P0128,7,402.44,sports,2497.65,false
O0000902,R000025,2023-05-20,arrived_late,852.97,C00473,2024-05-30,refunded,2497.65,0.0,false,2023-06-22,Ghana,platinum,susanramirez@example.com,I000002669,P0357,3,266.36,toys,2497.65,false
O0000902,R000025,2023-05-20,arrived_late,852.97,C00473,2024-05-30,refunded,2497.65,0.0,false,2023-06-22,Ghana,platinum,susanramirez@example.com,I000002668,P0017,3,261.65,toys,2497.65,false
O_MISSING_00010,R_GHOST_00011,2024-01-10,wrong_item,417.14,,,,,,,,,,,,,,,,,false
O0001929,R000061,2022-12-09,wrong_item,1282.69,C00040,2022-11-17,refunded,1805.92,,false,2018-12-27,Nigeria,platinum,sarahcampos@example.net,I000005727,P0234,1,79.21,beauty,,false
O0001929,R000061,2022-12-09,wrong_item,1282.69,C00040,2022-11-17,refunded,1805.92,,false,2018-12-27,Nigeria,platinum,sarahcampos@example.net,I000005726,P0261,2,429.31,home_garden,,false
O0001929,R000061,2022-12-09,wrong_item,1282.69,C00040,2022-11-17,refunded,1805.92,,false,2018-12-27,Nigeria,platinum,sarahcampos@example.net,I000005730,P0318,4,17.58,food_drink,,false
O0001929,R000061,2022-12-09,wrong_item,1282.69,C00040,2022-11-17,refunded,1805.92,,false,2018-12-27,Nigeria,platinum,sarahcampos@example.net,I000005729,P0212,8,255.44,,,false
O0001929,R000061,2022-12-09,wrong_item,1282.69,C00040,2022-11-17,refunded,1805.92,,false,2018-12-27,Nigeria,platinum,sarahcampos@example.net,I000005728,P0092,5,281.21,food_drink,,false
O0001289,R000084,2022-06-28,wrong_item,439.08,C00355,2023-01-20,pending,700.08,0.0,false,2022-08-04,Egypt,gold,stanleynancy@example.net,I000003792,P0079,8,481.75,sports,700.08,false
O0001289,R000084,2022-06-28,wrong_item,439.08,C00355,2023-01-20,pending,700.08,0.0,false,2022-08-04,Egypt,gold,stanleynancy@example.net,I000003791,P0033,1,460.73,electronics,700.08,false
O0001289,R000084,2022-06-28,wrong_item,439.08,C00355,2023-01-20,pending,700.08,0.0,false,2022-08-04,Egypt,gold,stanleynancy@example.net,I000003793,P0350,1,373.27,sports,700.08,false
O0001289,R000084,2022-06-28,wrong_item,439.08,C00355,2023-01-20,pending,700.08,0.0,false,2022-08-04,Egypt,gold,stanleynancy@example.net,I000003790,P0016,3,283.82,food_drink,700.08,false
O0000775,R000086,2023-05-02,changed_mind,381.98,C00113,2023-08-19,shipped,977.36,0.0,false,2022-05-26,Ethiopia,silver,zrobinson@example.net,I000002280,P0146,2,187.62,books,977.36,false
O0000675,R000233,2022-10-07,arrived_late,498.11,C00238,2022-05-13,shipped,1930.16,10.0,false,2023-11-08,Ethiopia,bronze,nolansteven@example.com,I000001995,P0246,2,338.65,food_drink,1737.144,false
O0000675,R000233,2022-10-07,arrived_late,498.11,C00238,2022-05-13,shipped,1930.16,10.0,false,2023-11-08,Ethiopia,bronze,nolansteven@example.com,I000001997,P0017,6,112.93,sports,1737.144,false
O0000675,R000233,2022-10-07,arrived_late,498.11,C00238,2022-05-13,shipped,1930.16,10.0,false,2023-11-08,Ethiopia,bronze,nolansteven@example.com,I000001996,P0452,3,146.91,home_garden,1737.144,false
O0000757,R000034,2023-02-15,wrong_item,78.79,C00486,2022-02-03,shipped,163.1,0.0,false,2023-10-21,Ethiopia,silver,edelgado@example.com,I000002233,P0410,9,314.85,sports,163.1,false
O0000397,R000099,2023-06-06,not_as_described,491.09,C00037,2022-04-28,cancelled,2047.66,0.0,false,2023-11-06,South Africa,silver,wcabrera@example.net,I000001166,P0483,3,169.56,sports,2047.66,false
O0000397,R000099,2023-06-06,not_as_described,491.09,C00037,2022-04-28,cancelled,2047.66,0.0,false,2023-11-06,South Africa,silver,wcabrera@example.net,I000001167,P0226,3,424.65,toys,2047.66,false
O0001724,R000211,2023-07-15,duplicate_order,1220.13,C00156,2024-03-27,shipped,1918.66,0.0,false,2022-06-14,Rwanda,gold,karenhudson@example.net,I000005086,P0469,4,18.26,home_garden,1918.66,false
O0001724,R000211,2023-07-15,duplicate_order,1220.13,C00156,2024-03-27,shipped,1918.66,0.0,false,2022-06-14,Rwanda,gold,karenhudson@example.net,I000005087,P0095,2,109.41,toys,1918.66,false
O0001724,R000211,2023-07-15,duplicate_order,1220.13,C00156,2024-03-27,shipped,1918.66,0.0,false,2022-06-14,Rwanda,gold,karenhudson@example.net,I000005085,P0199,9,73.62,toys,1918.66,false
O0001724,R000211,2023-07-15,duplicate_order,1220.13,C00156,2024-03-27,shipped,1918.66,0.0,false,2022-06-14,Rwanda,gold,karenhudson@example.net,I000005084,P0129,3,354.14,home_garden,1918.66,false
O0000277,R000226,2022-08-09,not_as_described,1265.66,C00225,2023-02-23,shipped,1977.08,0.0,false,2020-06-25,Uganda,gold,jsmith@example.com,I000000798,P0262,5,133.06,sports,1977.08,false
O0000277,R000226,2022-08-09,not_as_described,1265.66,C00225,2023-02-23,shipped,1977.08,0.0,false,2020-06-25,Uganda,gold,jsmith@example.com,I000000797,P0059,5,64.39,toys,1977.08,false
O0000277,R000226,2022-08-09,not_as_described,1265.66,C00225,2023-02-23,shipped,1977.08,0.0,false,2020-06-25,Uganda,gold,jsmith@example.com,I000000799,P0272,2,4.28,sports,1977.08,false
O0000277,R000226,2022-08-09,not_as_described,1265.66,C00225,2023-02-23,shipped,1977.08,0.0,false,2020-06-25,Uganda,gold,jsmith@example.com,I000000800,P0186,6,339.29,home_garden,1977.08,false
O0001262,R000244,2022-02-14,changed_mind,415.47,C00106,2022-02-17,pending,433.69,25.0,false,2020-11-04,Kenya,platinum,yleon@example.net,I000003707,P0246,7,203.52,electronics,325.2675,true
O0001262,R000244,2022-02-14,changed_mind,415.47,C00106,2022-02-17,pending,433.69,25.0,false,2020-11-04,Kenya,platinum,yleon@example.net,I000003709,P0025,7,43.0,books,325.2675,true
O0001262,R000244,2022-02-14,changed_mind,415.47,C00106,2022-02-17,pending,433.69,25.0,false,2020-11-04,Kenya,platinum,yleon@example.net,I000003708,P0341,8,358.75,clothing,325.2675,true
O0001868,R000199,2022-05-16,not_as_described,1081.3,C00162,2024-03-07,refunded,1940.4,25.0,false,2023-10-03,Ethiopia,bronze,fbrewer@example.com,I000005540,P0042,1,364.24,home_garden,1455.3000000000002,false
O0001868,R000199,2022-05-16,not_as_described,1081.3,C00162,2024-03-07,refunded,1940.4,25.0,false,2023-10-03,Ethiopia,bronze,fbrewer@example.com,I000005538,P0429,9,389.25,food_drink,1455.3000000000002,false
O0001868,R000199,2022-05-16,not_as_described,1081.3,C00162,2024-03-07,refunded,1940.4,25.0,false,2023-10-03,Ethiopia,bronze,fbrewer@example.com,I000005539,P0270,2,256.01,electronics,1455.3000000000002,false
O0001868,R000199,2022-05-16,not_as_described,1081.3,C00162,2024-03-07,refunded,1940.4,25.0,false,2023-10-03,Ethiopia,bronze,fbrewer@example.com,I000005541,P0350,3,366.99,clothing,1455.3000000000002,false
O0000047,R000170,2022-09-30,not_as_described,1055.55,C00357,2023-10-15,refunded,1439.3,25.0,false,2019-10-18,Tanzania,silver,jenniferwilliams@example.com,I000000121,P0075,9,211.19,home_garden,1079.475,false
O0000047,R000170,2022-09-30,not_as_described,1055.55,C00357,2023-10-15,refunded,1439.3,25.0,false,2019-10-18,Tanzania,silver,jenniferwilliams@example.com,I000000122,P0456,8,7.69,toys,1079.475,false
O0000643,R000017,2023-06-11,defective,412.06,C00454,2023-06-21,completed,1913.64,10.0,false,2018-02-18,Uganda,platinum,kari39@example.net,I000001900,P0059,6,69.13,electronics,1722.276,false
O0000643,R000017,2023-06-11,defective,412.06,C00454,2023-06-21,completed,1913.64,10.0,false,2018-02-18,Uganda,platinum,kari39@example.net,I000001899,P0031,7,326.99,toys,1722.276,false
O0001570,R000194,2023-04-16,defective,1837.84,C00121,2023-03-14,completed,2121.29,25.0,false,2023-07-09,Senegal,platinum,reevesjimmy@example.com,I000004620,P0394,2,105.1,books,1590.9675,true
O0001570,R000194,2023-04-16,defective,1837.84,C00121,2023-03-14,completed,2121.29,25.0,false,2023-07-09,Senegal,platinum,reevesjimmy@example.com,I000004621,P0179,5,97.91,electronics,1590.9675,true
O0001570,R000194,2023-04-16,defective,1837.84,C00121,2023-03-14,completed,2121.29,25.0,false,2023-07-09,Senegal,platinum,reevesjimmy@example.com,I000004619,P0013,3,123.28,beauty,1590.9675,true
O0001570,R000194,2023-04-16,defective,1837.84,C00121,2023-03-14,completed,2121.29,25.0,false,2023-07-09,Senegal,platinum,reevesjimmy@example.com,I000004622,P0345,6,124.02,food_drink,1590.9675,true
O0001789,R000045,2024-06-02,arrived_late,,C00147,2022-02-17,pending,,20.0,false,2023-05-31,South Africa,silver,terrykevin@example.net,I000005287,P0140,4,56.38,beauty,,false
O0001789,R000045,2024-06-02,arrived_late,,C00147,2022-02-17,pending,,20.0,false,2023-05-31,South Africa,silver,terrykevin@example.net,I000005290,P0150,7,406.46,electronics,,false
O0001789,R000045,2024-06-02,arrived_late,,C00147,2022-02-17,pending,,20.0,false,2023-05-31,South Africa,silver,terrykevin@example.net,I000005289,P0427,6,462.83,electronics,,false
O0001789,R000045,2024-06-02,arrived_late,,C00147,2022-02-17,pending,,20.0,false,2023-05-31,South Africa,silver,terrykevin@example.net,I000005288,P0446,3,352.52,,,false
O0000110,R000118,2023-04-18,wrong_item,,C00136,2024-01-24,pending,,0.0,false,2023-03-14,Tanzania,silver,karen64@example.org,I000000314,P0326,1,169.65,home_garden,,false
O0000110,R000118,2023-04-18,wrong_item,,C00136,2024-01-24,pending,,0.0,false,2023-03-14,Tanzania,silver,karen64@example.org,I000000315,P0172,8,119.93,,,false
O0000110,R000118,2023-04-18,wrong_item,,C00136,2024-01-24,pending,,0.0,false,2023-03-14,Tanzania,silver,karen64@example.org,I000000316,P0126,6,489.36,clothing,,false
O0000110,R000118,2023-04-18,wrong_item,,C00136,2024-01-24,pending,,0.0,false,2023-03-14,Tanzania,silver,karen64@example.org,I000000317,P0411,2,482.88,home_garden,,false
O0000110,R000118,2023-04-18,wrong_item,,C00136,2024-01-24,pending,,0.0,false,2023-03-14,Tanzania,silver,karen64@example.org,I000000318,P0014,8,386.64,toys,,false
O0000514,R000081,2023-11-30,wrong_item,723.38,C00182,2022-09-27,completed,732.02,20.0,false,2021-07-04,Egypt,gold,andreamoore@example.com,I000001514,P0483,3,186.46,beauty,585.616,true
O0000514,R000081,2023-11-30,wrong_item,723.38,C00182,2022-09-27,completed,732.02,20.0,false,2021-07-04,Egypt,gold,andreamoore@example.com,I000001515,P0336,9,138.81,beauty,585.616,true
O0000135,R000264,2023-11-02,wrong_item,1933.48,C00350,2023-04-04,pending,1989.84,5.0,false,2020-12-18,Tanzania,bronze,elizabethcalderon@example.net,I000000385,P0006,4,256.54,electronics,1890.3479999999997,true
O0000135,R000264,2023-11-02,wrong_item,1933.48,C00350,2023-04-04,pending,1989.84,5.0,false,2020-12-18,Tanzania,bronze,elizabethcalderon@example.net,I000000384,P0366,3,389.93,clothing,1890.3479999999997,true
O0000135,R000264,2023-11-02,wrong_item,1933.48,C00350,2023-04-04,pending,1989.84,5.0,false,2020-12-18,Tanzania,bronze,elizabethcalderon@example.net,I000000387,P0151,4,87.25,electronics,1890.3479999999997,true
O0000135,R000264,2023-11-02,wrong_item,1933.48,C00350,2023-04-04,pending,1989.84,5.0,false,2020-12-18,Tanzania,bronze,elizabethcalderon@example.net,I000000386,P0073,1,81.57,toys,1890.3479999999997,true
O0000135,R000264,2023-11-02,wrong_item,1933.48,C00350,2023-04-04,pending,1989.84,5.0,false,2020-12-18,Tanzania,bronze,elizabethcalderon@example.net,I000000388,P0213,7,148.75,toys,1890.3479999999997,true
O0000873,R000129,2023-03-15,wrong_item,721.1,C00199,2023-07-23,refunded,607.99,20.0,false,2018-02-21,Senegal,bronze,hodgemark@example.net,I000002592,P0352,2,141.01,food_drink,486.39200000000005,true
O0000873,R000129,2023-03-15,wrong_item,721.1,C00199,2023-07-23,refunded,607.99,20.0,false,2018-02-21,Senegal,bronze,hodgemark@example.net,I000002590,P0464,4,32.98,toys,486.39200000000005,true
O0000873,R000129,2023-03-15,wrong_item,721.1,C00199,2023-07-23,refunded,607.99,20.0,false,2018-02-21,Senegal,bronze,hodgemark@example.net,I000002591,P0090,2,314.24,clothing,486.39200000000005,true
O0001679,R000242,2022-03-19,not_as_described,1296.68,,,,,,,,,,,,,,,,,false
O0000311,R000216,2023-02-03,not_as_described,1499.68,C00015,2022-11-28,shipped,2310.69,25.0,false,2018-06-23,Uganda,bronze,mitchellclark@example.com,I000000907,P0054,9,366.21,toys,1733.0175,false
O0000311,R000216,2023-02-03,not_as_described,1499.68,C00015,2022-11-28,shipped,2310.69,25.0,false,2018-06-23,Uganda,bronze,mitchellclark@example.com,I000000905,P0044,3,139.41,sports,1733.0175,false
O0000311,R000216,2023-02-03,not_as_described,1499.68,C00015,2022-11-28,shipped,2310.69,25.0,false,2018-06-23,Uganda,bronze,mitchellclark@example.com,I000000906,P0112,5,426.5,books,1733.0175,false
O0001815,R000146,2024-02-29,duplicate_order,-534.01,C00332,2023-04-17,pending,-861.66,0.0,true,2023-05-18,Uganda,gold,michelle52@example.com,I000005362,P0135,9,387.7,sports,-861.66,true
O0001815,R000146,2024-02-29,duplicate_order,-534.01,C00332,2023-04-17,pending,-861.66,0.0,true,2023-05-18,Uganda,gold,michelle52@example.com,I000005365,P0394,3,56.84,electronics,-861.66,true
O0001815,R000146,2024-02-29,duplicate_order,-534.01,C00332,2023-04-17,pending,-861.66,0.0,true,2023-05-18,Uganda,gold,michelle52@example.com,I000005364,P0131,5,115.24,sports,-861.66,true
O0001815,R000146,2024-02-29,duplicate_order,-534.01,C00332,2023-04-17,pending,-861.66,0.0,true,2023-05-18,Uganda,gold,michelle52@example.com,I000005363,P0313,1,352.51,toys,-861.66,true
O0000805,R000115,2023-04-28,changed_mind,142.97,C00171,2023-03-12,completed,325.93,0.0,false,2018-07-16,Kenya,silver,brandon08@example.com,I000002374,P0422,8,244.74,sports,325.93,false
O0000805,R000115,2023-04-28,changed_mind,142.97,C00171,2023-03-12,completed,325.93,0.0,false,2018-07-16,Kenya,silver,brandon08@example.com,I000002372,P0167,8,376.72,food_drink,325.93,false
O0000805,R000115,2023-04-28,changed_mind,142.97,C00171,2023-03-12,completed,325.93,0.0,false,2018-07-16,Kenya,silver,brandon08@example.com,I000002373,P0191,7,174.83,food_drink,325.93,false
O0000805,R000115,2023-04-28,changed_mind,142.97,C00171,2023-03-12,completed,325.93,0.0,false,2018-07-16,Kenya,silver,brandon08@example.com,I000002375,P0061,5,358.25,food_drink,325.93,false
O_MISSING_00000,R_GHOST_00001,2022-11-22,changed_mind,456.63,,,,,,,,,,,,,,,,,false
O0001812,R000135,2023-05-02,arrived_late,175.75,C00373,2024-03-25,completed,802.5,25.0,false,2018-09-24,Uganda,platinum,scottmary@example.net,I000005349,P0131,2,69.53,home_garden,601.875,false
O0001812,R000135,2023-05-02,arrived_late,175.75,C00373,2024-03-25,completed,802.5,25.0,false,2018-09-24,Uganda,platinum,scottmary@example.net,I000005351,P0322,9,189.71,sports,601.875,false
O0001812,R000135,2023-05-02,arrived_late,175.75,C00373,2024-03-25,completed,802.5,25.0,false,2018-09-24,Uganda,platinum,scottmary@example.net,I000005350,P0291,5,395.23,sports,601.875,false
O0001204,R000252,2023-06-21,arrived_late,875.61,C00181,2022-11-09,shipped,961.13,5.0,false,2019-08-04,Kenya,gold,josephmiller@example.org,I000003541,P0120,6,151.36,food_drink,913.0735,false
O0001372,R000122,2024-04-07,defective,3582.92,C00313,2022-04-30,shipped,2479.51,25.0,false,2022-09-29,Nigeria,bronze,randallgreene@example.org,I000004020,P0434,2,220.13,beauty,1859.6325000000002,true
O0000492,R000212,2023-06-25,arrived_late,314.39,C00026,2023-04-06,refunded,1399.19,15.0,false,2019-03-20,Egypt,bronze,laurahenderson@example.org,I000001449,P0029,9,262.99,food_drink,1189.3115,false
O0000554,R000139,2024-06-04,arrived_late,1039.84,C00364,2022-11-09,pending,1805.87,10.0,false,2021-11-07,Tanzania,bronze,angela18@example.org,I000001632,P0488,6,310.76,sports,1625.283,false
O0000554,R000139,2024-06-04,arrived_late,1039.84,C00364,2022-11-09,pending,1805.87,10.0,false,2021-11-07,Tanzania,bronze,angela18@example.org,I000001631,P0480,1,459.69,electronics,1625.283,false
O0000554,R000139,2024-06-04,arrived_late,1039.84,C00364,2022-11-09,pending,1805.87,10.0,false,2021-11-07,Tanzania,bronze,angela18@example.org,I000001633,P0209,2,167.68,toys,1625.283,false
O0001069,R000234,2024-05-21,defective,180.75,C00322,2023-11-10,refunded,666.18,0.0,false,2018-05-19,South Africa,gold,george97@example.net,I000003147,P0281,9,456.24,electronics,666.18,false
O0000275,R000141,2022-10-20,changed_mind,310.72,C00334,2022-06-09,refunded,418.0,0.0,false,2021-10-14,Senegal,platinum,bellcharles@example.com,I000000793,P0470,9,166.32,home_garden,418.0,false
O0000275,R000141,2022-10-20,changed_mind,310.72,C00334,2022-06-09,refunded,418.0,0.0,false,2021-10-14,Senegal,platinum,bellcharles@example.com,I000000794,P0443,8,159.17,food_drink,418.0,false
O0000313,R000253,2023-12-06,defective,,C00369,2022-07-15,completed,,5.0,false,2023-07-30,South Africa,gold,brooksanthony@example.org,I000000912,P0423,2,121.33,electronics,,false
O0000313,R000253,2023-12-06,defective,,C00369,2022-07-15,completed,,5.0,false,2023-07-30,South Africa,gold,brooksanthony@example.org,I000000911,P0081,1,266.54,toys,,false
